y,preds,name,type,cell_type_label,disease
0.0,0,SMO,test,alveolar fibroblast,RA
0.0,0,KCND1,test,alveolar fibroblast,RA
0.0,0,PRKD1,test,alveolar fibroblast,RA
0.0,0,ARL2,test,alveolar fibroblast,RA
0.0,0,ALDH7A1,test,alveolar fibroblast,RA
0.0,0,QPRT,test,alveolar fibroblast,RA
0.0,0,KCNJ2,test,alveolar fibroblast,RA
0.0,0,GPX7,test,alveolar fibroblast,RA
1.0,0,PDE5A,test,alveolar fibroblast,RA
1.0,0,IL6,test,alveolar fibroblast,RA
0.0,0,LRP1,test,alveolar fibroblast,RA
0.0,0,A2M,test,alveolar fibroblast,RA
0.0,0,VIM,test,alveolar fibroblast,RA
0.0,0,GUCY1A1,test,alveolar fibroblast,RA
0.0,0,AR,test,alveolar fibroblast,RA
0.0,0,DPYSL2,test,alveolar fibroblast,RA
0.0,0,MMP2,test,alveolar fibroblast,RA
0.0,0,CRYZ,test,alveolar fibroblast,RA
0.0,0,ITGB1,test,alveolar fibroblast,RA
0.0,0,VLDLR,test,alveolar fibroblast,RA
0.0,0,RGN,test,alveolar fibroblast,RA
0.0,0,PTPRS,test,alveolar fibroblast,RA
0.0,0,CTSL,test,alveolar fibroblast,RA
0.0,0,MME,test,alveolar fibroblast,RA
0.0,0,THRB,test,alveolar fibroblast,RA
0.0,0,SDC2,test,alveolar fibroblast,RA
0.0,0,SOD2,test,alveolar fibroblast,RA
0.0,0,RAMP1,test,alveolar fibroblast,RA
0.0,0,ANXA1,test,alveolar fibroblast,RA
0.0,0,CACNA1C,test,alveolar fibroblast,RA
1.0,0,PDE7B,test,alveolar fibroblast,RA
0.0,0,NID1,test,alveolar fibroblast,RA
0.0,0,CSRP1,test,alveolar fibroblast,RA
0.0,0,FLNA,test,alveolar fibroblast,RA
0.0,0,ASIC1,test,alveolar fibroblast,RA
0.0,0,ACTG1,test,alveolar fibroblast,RA
0.0,0,CTH,test,alveolar fibroblast,RA
0.0,0,NTRK3,test,alveolar fibroblast,RA
0.0,0,COX7A1,test,alveolar fibroblast,RA
0.0,0,F2R,test,alveolar fibroblast,RA
0.0,0,RXRG,test,alveolar fibroblast,RA
0.0,0,GCDH,test,alveolar fibroblast,RA
0.0,0,ATP6V1B2,test,alveolar fibroblast,RA
0.0,0,S100A6,test,alveolar fibroblast,RA
0.0,0,SCN2B,test,alveolar fibroblast,RA
0.0,0,RORA,test,alveolar fibroblast,RA
0.0,0,INSR,test,alveolar fibroblast,RA
1.0,0,PDGFRB,test,alveolar fibroblast,RA
0.0,0,FGFR4,test,alveolar fibroblast,RA
1.0,0,PDE1C,test,alveolar fibroblast,RA
0.0,0,MGST1,test,alveolar fibroblast,RA
0.0,0,ALDH1A1,test,alveolar fibroblast,RA
0.0,0,PAK3,test,alveolar fibroblast,RA
0.0,0,F3,test,alveolar fibroblast,RA
0.0,0,FN1,test,alveolar fibroblast,RA
0.0,0,RARB,test,alveolar fibroblast,RA
0.0,0,PTGIR,test,alveolar fibroblast,RA
0.0,0,ADRA2A,test,alveolar fibroblast,RA
0.0,0,F10,test,alveolar fibroblast,RA
0.0,0,GRIA1,test,alveolar fibroblast,RA
0.0,0,PDIA3,test,alveolar fibroblast,RA
0.0,0,SLC38A2,test,alveolar fibroblast,RA
0.0,0,MAPK12,test,alveolar fibroblast,RA
0.0,0,SERPINF1,test,alveolar fibroblast,RA
0.0,0,CPE,test,alveolar fibroblast,RA
0.0,0,MYLK,test,alveolar fibroblast,RA
0.0,0,GSTM3,test,alveolar fibroblast,RA
0.0,0,IL11RA,test,alveolar fibroblast,RA
1.0,0,CD4,test,alveolar fibroblast,RA
0.0,0,GGT1,test,alveolar fibroblast,RA
0.0,0,C1QB,test,alveolar fibroblast,RA
0.0,0,B4GALT1,test,alveolar fibroblast,RA
0.0,0,AXL,test,alveolar fibroblast,RA
0.0,0,IGF1R,test,alveolar fibroblast,RA
1.0,0,GUCY1B1,test,alveolar fibroblast,RA
0.0,0,GSTA4,test,alveolar fibroblast,RA
0.0,0,PLAT,test,alveolar fibroblast,RA
0.0,0,NGF,test,alveolar fibroblast,RA
0.0,0,FTO,test,alveolar fibroblast,RA
0.0,0,C1S,test,alveolar fibroblast,RA
0.0,0,C1R,test,alveolar fibroblast,RA
0.0,0,SLC16A4,test,alveolar fibroblast,RA
0.0,0,ALDH6A1,test,alveolar fibroblast,RA
0.0,0,ATP6V0A1,test,alveolar fibroblast,RA
0.0,0,PHGDH,test,alveolar fibroblast,RA
0.0,0,HNRNPA2B1,test,artery endothelial cell,RA
0.0,0,BECN1,test,artery endothelial cell,RA
0.0,0,FLT4,test,artery endothelial cell,RA
0.0,0,CSNK2A1,test,artery endothelial cell,RA
0.0,0,NUCB1,test,artery endothelial cell,RA
0.0,0,SRI,test,artery endothelial cell,RA
0.0,0,MERTK,test,artery endothelial cell,RA
0.0,0,YES1,test,artery endothelial cell,RA
0.0,0,ITPR2,test,artery endothelial cell,RA
0.0,0,XPO1,test,artery endothelial cell,RA
0.0,0,EIF2AK2,test,artery endothelial cell,RA
0.0,0,ATF6,test,artery endothelial cell,RA
0.0,0,MMP2,test,artery endothelial cell,RA
0.0,0,RNASE1,test,artery endothelial cell,RA
0.0,0,ARL2,test,artery endothelial cell,RA
0.0,0,KCNJ2,test,artery endothelial cell,RA
0.0,0,FER,test,artery endothelial cell,RA
0.0,0,EPHB4,test,artery endothelial cell,RA
0.0,0,GUCY1A1,test,artery endothelial cell,RA
0.0,0,IL4R,test,artery endothelial cell,RA
0.0,0,PLD2,test,artery endothelial cell,RA
0.0,0,PAK2,test,artery endothelial cell,RA
0.0,0,S100A6,test,artery endothelial cell,RA
0.0,0,P4HB,test,artery endothelial cell,RA
0.0,0,FLT1,test,artery endothelial cell,RA
0.0,0,HSP90AA1,test,artery endothelial cell,RA
0.0,0,MTHFR,test,artery endothelial cell,RA
0.0,0,IGF1R,test,artery endothelial cell,RA
0.0,0,MAP3K1,test,artery endothelial cell,RA
0.0,0,HNRNPK,test,artery endothelial cell,RA
0.0,0,PRKACA,test,artery endothelial cell,RA
0.0,0,FES,test,artery endothelial cell,RA
0.0,0,ABL2,test,artery endothelial cell,RA
0.0,0,C1R,test,artery endothelial cell,RA
0.0,0,FLNA,test,artery endothelial cell,RA
0.0,0,PLOD1,test,artery endothelial cell,RA
0.0,0,DPYD,test,artery endothelial cell,RA
0.0,0,ATOX1,test,artery endothelial cell,RA
0.0,0,ATP6V0E1,test,artery endothelial cell,RA
0.0,0,SLC12A2,test,artery endothelial cell,RA
0.0,0,LGALS1,test,artery endothelial cell,RA
0.0,0,GSTO1,test,artery endothelial cell,RA
0.0,0,THBD,test,artery endothelial cell,RA
0.0,0,AKT1,test,artery endothelial cell,RA
0.0,0,MARK3,test,artery endothelial cell,RA
0.0,0,MAPK9,test,artery endothelial cell,RA
0.0,0,PIP4K2B,test,artery endothelial cell,RA
0.0,0,OGDH,test,artery endothelial cell,RA
0.0,0,CLEC3B,test,artery endothelial cell,RA
0.0,0,EPAS1,test,artery endothelial cell,RA
0.0,0,SNRK,test,artery endothelial cell,RA
0.0,0,ASRGL1,test,artery endothelial cell,RA
0.0,0,HADHA,test,artery endothelial cell,RA
0.0,0,CALM1,test,artery endothelial cell,RA
0.0,0,PSMB5,test,artery endothelial cell,RA
0.0,0,CDA,test,artery endothelial cell,RA
0.0,0,ACTG1,test,artery endothelial cell,RA
0.0,0,DGKZ,test,artery endothelial cell,RA
0.0,0,MAP3K6,test,artery endothelial cell,RA
1.0,0,FKBP1A,test,artery endothelial cell,RA
1.0,0,KEAP1,test,artery endothelial cell,RA
0.0,0,MTOR,test,artery endothelial cell,RA
0.0,0,CTSL,test,artery endothelial cell,RA
1.0,0,NCBP2,test,artery endothelial cell,RA
0.0,0,ATP2B4,test,artery endothelial cell,RA
0.0,0,APP,test,artery endothelial cell,RA
0.0,0,TRDMT1,test,artery endothelial cell,RA
0.0,0,PDIA3,test,artery endothelial cell,RA
0.0,0,SRP14,test,artery endothelial cell,RA
0.0,0,NID1,test,artery endothelial cell,RA
0.0,0,CDK9,test,artery endothelial cell,RA
0.0,0,FN1,test,artery endothelial cell,RA
0.0,0,ESD,test,artery endothelial cell,RA
0.0,0,ABCB1,test,artery endothelial cell,RA
0.0,0,PRPF4B,test,artery endothelial cell,RA
0.0,0,PCYT1A,test,artery endothelial cell,RA
0.0,0,DYRK1A,test,artery endothelial cell,RA
0.0,0,TTLL3,test,artery endothelial cell,RA
0.0,0,C1S,test,artery endothelial cell,RA
0.0,0,VCAM1,test,artery endothelial cell,RA
0.0,0,ATP6V1A,test,artery endothelial cell,RA
0.0,0,VWF,test,artery endothelial cell,RA
0.0,0,C1QB,test,artery endothelial cell,RA
0.0,0,ATP6V1C1,test,artery endothelial cell,RA
0.0,0,GLUD1,test,artery endothelial cell,RA
0.0,0,PEF1,test,artery endothelial cell,RA
0.0,0,CMPK1,test,artery endothelial cell,RA
0.0,0,ATF2,test,artery endothelial cell,RA
0.0,0,HABP4,test,artery endothelial cell,RA
0.0,0,CSRP1,test,artery endothelial cell,RA
0.0,0,PIK3CA,test,artery endothelial cell,RA
0.0,0,CPNE1,test,artery endothelial cell,RA
1.0,0,PDE2A,test,artery endothelial cell,RA
0.0,0,HDAC8,test,artery endothelial cell,RA
0.0,0,COMT,test,artery endothelial cell,RA
0.0,0,A2M,test,artery endothelial cell,RA
1.0,0,TUBB,test,artery endothelial cell,RA
0.0,0,ACTN1,test,artery endothelial cell,RA
0.0,0,SLK,test,artery endothelial cell,RA
0.0,0,TAOK1,test,artery endothelial cell,RA
0.0,0,SLC12A6,test,artery endothelial cell,RA
0.0,0,ATP6V1D,test,artery endothelial cell,RA
0.0,0,TXNRD1,test,artery endothelial cell,RA
0.0,0,TUBA1A,test,artery endothelial cell,RA
0.0,0,NOS3,test,artery endothelial cell,RA
0.0,0,COX7B,test,artery endothelial cell,RA
0.0,0,FTO,test,artery endothelial cell,RA
0.0,0,RELA,test,artery endothelial cell,RA
0.0,0,ADRB2,test,artery endothelial cell,RA
0.0,0,TSPO,test,artery endothelial cell,RA
0.0,0,NQO1,test,artery endothelial cell,RA
0.0,0,RPS6KA3,test,artery endothelial cell,RA
0.0,0,ITGB1,test,artery endothelial cell,RA
0.0,0,MAP3K13,test,artery endothelial cell,RA
0.0,0,HIPK2,test,artery endothelial cell,RA
0.0,0,PRDX2,test,artery endothelial cell,RA
1.0,0,GUCY1B1,test,artery endothelial cell,RA
0.0,0,TGFBR2,test,artery endothelial cell,RA
0.0,0,MAPK8,test,artery endothelial cell,RA
0.0,0,ACADM,test,artery endothelial cell,RA
0.0,0,VIM,test,artery endothelial cell,RA
1.0,0,BMX,test,artery endothelial cell,RA
0.0,0,EGLN1,test,artery endothelial cell,RA
0.0,0,IGFBP3,test,artery endothelial cell,RA
0.0,0,PI4KB,test,artery endothelial cell,RA
0.0,0,CCT3,test,artery endothelial cell,RA
1.0,0,IL6,test,artery endothelial cell,RA
0.0,0,MAP4K5,test,artery endothelial cell,RA
0.0,0,TNFRSF1B,test,artery endothelial cell,RA
0.0,0,RXRA,test,artery endothelial cell,RA
1.0,0,MAPK14,test,artery endothelial cell,RA
0.0,0,STK38L,test,artery endothelial cell,RA
0.0,0,PML,test,artery endothelial cell,RA
0.0,0,DGKH,test,artery endothelial cell,RA
0.0,0,NR1H2,test,artery endothelial cell,RA
0.0,0,IDE,test,artery endothelial cell,RA
0.0,0,INSR,test,artery endothelial cell,RA
0.0,0,MAP4K4,test,artery endothelial cell,RA
0.0,0,MYLK,test,artery endothelial cell,RA
0.0,0,CUBN,test,artery endothelial cell,RA
0.0,0,AKR1B1,test,artery endothelial cell,RA
0.0,0,GSTK1,test,artery endothelial cell,RA
0.0,0,LATS1,test,artery endothelial cell,RA
0.0,0,MAPK12,test,artery endothelial cell,RA
0.0,0,PLA2G2A,test,artery endothelial cell,RA
1.0,0,RBX1,test,artery endothelial cell,RA
0.0,0,HMGB1,test,artery endothelial cell,RA
0.0,0,PTGDR,test,artery endothelial cell,RA
0.0,0,ACLY,test,artery endothelial cell,RA
1.0,0,FDPS,test,artery endothelial cell,RA
0.0,0,CTNNB1,test,artery endothelial cell,RA
1.0,0,HRH1,test,artery endothelial cell,RA
0.0,0,PTGDS,test,artery endothelial cell,RA
0.0,0,COX7A1,test,artery endothelial cell,RA
0.0,0,BRAF,test,artery endothelial cell,RA
0.0,0,ELOVL5,test,artery endothelial cell,RA
0.0,0,CLK4,test,artery endothelial cell,RA
0.0,0,TIE1,test,artery endothelial cell,RA
0.0,0,CCND1,test,artery endothelial cell,RA
0.0,0,PRDX1,test,artery endothelial cell,RA
0.0,0,DNMT3A,test,artery endothelial cell,RA
0.0,0,PLK2,test,artery endothelial cell,RA
0.0,0,PIK3CB,test,artery endothelial cell,RA
0.0,0,EZH1,test,artery endothelial cell,RA
0.0,0,CFL1,test,artery endothelial cell,RA
0.0,0,PLOD3,test,artery endothelial cell,RA
0.0,0,DPYSL2,test,artery endothelial cell,RA
0.0,0,PLAT,test,artery endothelial cell,RA
0.0,0,ALDH6A1,test,artery endothelial cell,RA
0.0,0,CTDSP1,test,artery endothelial cell,RA
0.0,0,RFK,test,artery endothelial cell,RA
0.0,0,TAOK2,test,artery endothelial cell,RA
0.0,0,CA8,test,artery endothelial cell,RA
0.0,0,MGST2,test,artery endothelial cell,RA
0.0,0,TOP1,test,artery endothelial cell,RA
0.0,0,IL11RA,test,artery endothelial cell,RA
1.0,0,PDE7A,test,b cell,RA
0.0,0,PRKACB,test,b cell,RA
0.0,0,STK17A,test,b cell,RA
0.0,0,NCF1,test,b cell,RA
1.0,0,TLR9,test,b cell,RA
1.0,0,POLD4,test,b cell,RA
0.0,0,GLS,test,b cell,RA
0.0,0,EEF1A1,test,b cell,RA
0.0,0,EPOR,test,b cell,RA
0.0,0,NCF4,test,b cell,RA
0.0,0,SF1,test,b cell,RA
0.0,0,GUCY2C,test,b cell,RA
0.0,0,ITGB7,test,b cell,RA
0.0,0,CLK1,test,b cell,RA
1.0,0,PDE6B,test,b cell,RA
0.0,0,SIK3,test,b cell,RA
0.0,0,IGHG4,test,b cell,RA
0.0,0,NT5E,test,b cell,RA
0.0,0,CLK4,test,b cell,RA
0.0,0,EEF2,test,b cell,RA
0.0,0,MAP4K4,test,b cell,RA
0.0,0,ATP2B1,test,b cell,RA
0.0,0,PRPF4B,test,b cell,RA
0.0,0,RPL10,test,b cell,RA
0.0,0,ATP6V0C,test,b cell,RA
0.0,0,CASP9,test,b cell,RA
1.0,0,TNF,test,b cell,RA
0.0,0,DGKG,test,b cell,RA
0.0,0,HDAC1,test,b cell,RA
1.0,0,JAK3,test,b cell,RA
1.0,0,TEC,test,b cell,RA
0.0,0,PRKCE,test,b cell,RA
1.0,0,NCBP2,test,b cell,RA
1.0,0,SYK,test,b cell,RA
1.0,0,PIK3CG,test,b cell,RA
1.0,0,ALOX5,test,b cell,RA
0.0,0,TNK1,test,b cell,RA
0.0,0,CLK2,test,b cell,RA
0.0,0,ADAM28,test,b cell,RA
0.0,0,RPSA,test,b cell,RA
0.0,0,RPS18,test,b cell,RA
0.0,0,HSPA8,test,b cell,RA
0.0,0,SLC38A1,test,b cell,RA
0.0,0,GRB2,test,b cell,RA
0.0,0,TNK2,test,b cell,RA
0.0,0,ELOVL5,test,b cell,RA
0.0,0,RPL18,test,b cell,RA
0.0,0,MAP3K1,test,b cell,RA
0.0,0,KCNN1,test,b cell,RA
0.0,0,RPL14,test,b cell,RA
0.0,0,MAP4K1,test,b cell,RA
0.0,0,TUBA1A,test,b cell,RA
0.0,0,RACK1,test,b cell,RA
0.0,0,TP53,test,b cell,RA
1.0,0,ESR2,test,b cell,RA
0.0,0,ATM,test,b cell,RA
0.0,0,CYSLTR2,test,basal cell of prostate epithelium,RA
0.0,0,CTSL,test,basal cell of prostate epithelium,RA
0.0,0,CLK4,test,basal cell of prostate epithelium,RA
0.0,0,SLC38A1,test,basal cell of prostate epithelium,RA
0.0,0,PRLR,test,basal cell of prostate epithelium,RA
0.0,0,HSPD1,test,basal cell of prostate epithelium,RA
0.0,0,SLC2A1,test,basal cell of prostate epithelium,RA
0.0,0,PEBP1,test,basal cell of prostate epithelium,RA
0.0,0,ALDH7A1,test,basal cell of prostate epithelium,RA
0.0,0,CA11,test,basal cell of prostate epithelium,RA
0.0,0,ATP6V1D,test,basal cell of prostate epithelium,RA
0.0,0,S100A16,test,basal cell of prostate epithelium,RA
0.0,0,SOD1,test,basal cell of prostate epithelium,RA
0.0,0,VKORC1L1,test,basal cell of prostate epithelium,RA
0.0,0,ANXA1,test,basal cell of prostate epithelium,RA
0.0,0,ESD,test,basal cell of prostate epithelium,RA
0.0,0,SERPINF1,test,basal cell of prostate epithelium,RA
0.0,0,S100A6,test,basal cell of prostate epithelium,RA
0.0,0,GAPDH,test,basal cell of prostate epithelium,RA
0.0,0,CCT3,test,basal cell of prostate epithelium,RA
0.0,0,LTF,test,basal cell of prostate epithelium,RA
0.0,0,HDAC6,test,basal cell of prostate epithelium,RA
0.0,0,AHCY,test,basal cell of prostate epithelium,RA
0.0,0,SLC7A8,test,basal cell of prostate epithelium,RA
0.0,0,GSTO1,test,basal cell of prostate epithelium,RA
0.0,0,CSNK2A1,test,basal cell of prostate epithelium,RA
0.0,0,ALDH1A1,test,basal cell of prostate epithelium,RA
0.0,0,ACP1,test,basal cell of prostate epithelium,RA
0.0,0,HNRNPK,test,basal cell of prostate epithelium,RA
0.0,0,XPO1,test,basal cell of prostate epithelium,RA
0.0,0,ATOX1,test,basal cell of prostate epithelium,RA
0.0,0,GSTM3,test,basal cell of prostate epithelium,RA
0.0,0,HSP90AA1,test,basal cell of prostate epithelium,RA
0.0,0,LGALS1,test,basal cell of prostate epithelium,RA
0.0,0,PKM,test,basal cell of prostate epithelium,RA
0.0,0,COX6B1,test,basal cell of prostate epithelium,RA
0.0,0,SEMG2,test,basal cell of prostate epithelium,RA
0.0,0,PRPF4B,test,basal cell of prostate epithelium,RA
0.0,0,CKS1B,test,basal cell of prostate epithelium,RA
1.0,0,TUBB,test,basal cell of prostate epithelium,RA
1.0,0,DDB1,test,basal cell of prostate epithelium,RA
1.0,0,POLD3,test,basal cell of prostate epithelium,RA
0.0,0,EIF2AK2,test,basal cell of prostate epithelium,RA
0.0,0,PRDX2,test,basal cell of prostate epithelium,RA
0.0,0,SLC9A1,test,basal cell of prostate epithelium,RA
0.0,0,GSTM2,test,basal cell of prostate epithelium,RA
0.0,0,ATF2,test,basal cell of prostate epithelium,RA
0.0,0,SIVA1,test,basal cell of prostate epithelium,RA
0.0,0,ACOX1,test,basal cell of prostate epithelium,RA
0.0,0,GPX2,test,basal cell of prostate epithelium,RA
0.0,0,RPS6KA6,test,basal cell of prostate epithelium,RA
0.0,0,EZH1,test,basal cell of prostate epithelium,RA
0.0,0,PIM3,test,basal cell of prostate epithelium,RA
0.0,0,HMGB1,test,basal cell of prostate epithelium,RA
0.0,0,MGST2,test,basal cell of prostate epithelium,RA
0.0,0,MT-CO2,test,basal cell of prostate epithelium,RA
0.0,0,CSRP1,test,basal cell of prostate epithelium,RA
0.0,0,COX7C,test,basal cell of prostate epithelium,RA
0.0,0,EPCAM,test,basal cell of prostate epithelium,RA
0.0,0,ALDH4A1,test,basal cell of prostate epithelium,RA
0.0,0,ATP6V0E1,test,basal cell of prostate epithelium,RA
0.0,0,PLK2,test,basal cell of prostate epithelium,RA
0.0,0,MOCS2,test,basal cell of prostate epithelium,RA
0.0,0,GLA,test,basal cell of prostate epithelium,RA
0.0,0,PYCR2,test,basal cell of prostate epithelium,RA
0.0,0,PDIA3,test,basal cell of prostate epithelium,RA
0.0,0,EPHA2,test,basal cell of prostate epithelium,RA
0.0,0,CA2,test,basal cell of prostate epithelium,RA
0.0,0,TKT,test,basal cell of prostate epithelium,RA
0.0,0,MAPK8,test,basal cell of prostate epithelium,RA
0.0,0,ISYNA1,test,basal cell of prostate epithelium,RA
0.0,0,ATP6V1H,test,basal cell of prostate epithelium,RA
0.0,0,GSTP1,test,basal cell of prostate epithelium,RA
0.0,0,ABCG2,test,basal cell of prostate epithelium,RA
0.0,0,PDXK,test,basal cell of prostate epithelium,RA
0.0,0,GSR,test,basal cell of prostate epithelium,RA
0.0,0,PDHA1,test,basal cell of prostate epithelium,RA
0.0,0,F3,test,basal cell of prostate epithelium,RA
0.0,0,FUBP1,test,basal cell of prostate epithelium,RA
0.0,0,RXRA,test,basal cell of prostate epithelium,RA
0.0,0,PSMB5,test,basal cell of prostate epithelium,RA
1.0,0,GMPS,test,basal cell of prostate epithelium,RA
0.0,0,TRAPPC3,test,basal cell of prostate epithelium,RA
0.0,0,TPT1,test,basal cell of prostate epithelium,RA
0.0,0,MAPK6,test,basal cell of prostate epithelium,RA
0.0,0,CALM1,test,basal cell of prostate epithelium,RA
0.0,0,CCND1,test,basal cell of prostate epithelium,RA
0.0,0,COX7B,test,basal cell of prostate epithelium,RA
0.0,0,POR,test,basal cell of prostate epithelium,RA
0.0,0,KCNQ1,test,basal cell of prostate epithelium,RA
0.0,0,NEIL1,test,basal cell of prostate epithelium,RA
0.0,0,SLC16A4,test,basal cell of prostate epithelium,RA
0.0,0,HDAC1,test,basal cell of prostate epithelium,RA
0.0,0,TXNRD1,test,basal cell of prostate epithelium,RA
0.0,0,MARK2,test,basal cell of prostate epithelium,RA
0.0,0,RPL10,test,basal cell of prostate epithelium,RA
0.0,0,ANO1,test,basal cell of prostate epithelium,RA
0.0,0,SRP14,test,basal cell of prostate epithelium,RA
0.0,0,AKR1B1,test,basal cell of prostate epithelium,RA
0.0,0,PHGDH,test,basal cell of prostate epithelium,RA
0.0,0,ELOVL5,test,basal cell of prostate epithelium,RA
0.0,0,MAP3K13,test,basal cell of prostate epithelium,RA
0.0,0,ATF6,test,basal cell of prostate epithelium,RA
1.0,0,FAAH,test,basal cell of prostate epithelium,RA
0.0,0,P4HB,test,basal cell of prostate epithelium,RA
0.0,0,IGF1R,test,basal cell of prostate epithelium,RA
0.0,0,MAP3K1,test,basal cell of prostate epithelium,RA
0.0,0,SLC38A2,test,basal cell of prostate epithelium,RA
0.0,0,KCNMA1,test,basal cell of prostate epithelium,RA
0.0,0,MTHFR,test,basal cell of prostate epithelium,RA
0.0,0,DSP,test,basal cell of prostate epithelium,RA
0.0,0,DGKH,test,basal cell of prostate epithelium,RA
0.0,0,MT-ATP6,test,basal cell of prostate epithelium,RA
0.0,0,GOT1,test,basal cell of prostate epithelium,RA
0.0,0,EPAS1,test,basal cell of prostate epithelium,RA
0.0,0,KRT8,test,basal cell of prostate epithelium,RA
0.0,0,SERPINA4,test,basal cell of prostate epithelium,RA
0.0,0,CTDSP1,test,basal cell of prostate epithelium,RA
0.0,0,RAMP1,test,basal cell of prostate epithelium,RA
0.0,0,COMT,test,basal cell of prostate epithelium,RA
0.0,0,CRYZ,test,basal cell of prostate epithelium,RA
0.0,0,PRDX1,test,basal cell of prostate epithelium,RA
0.0,0,CLK1,test,basal cell of prostate epithelium,RA
0.0,0,EBP,test,basal cell of prostate epithelium,RA
1.0,0,RBX1,test,basal cell of prostate epithelium,RA
1.0,0,TUBB4B,test,basal cell of prostate epithelium,RA
0.0,0,FER,test,basal cell of prostate epithelium,RA
0.0,0,B4GALT1,test,basal cell of prostate epithelium,RA
0.0,0,ERBB2,test,basal cell of prostate epithelium,RA
0.0,0,MME,test,basal cell of prostate epithelium,RA
0.0,0,TOP1,test,basal cell of prostate epithelium,RA
0.0,0,THRB,test,basal cell of prostate epithelium,RA
0.0,0,HADHA,test,basal cell of prostate epithelium,RA
0.0,0,GSTM4,test,basal cell of prostate epithelium,RA
0.0,0,ITGB1,test,basal cell of prostate epithelium,RA
0.0,0,MYLK,test,basal cell of prostate epithelium,RA
0.0,0,AR,test,basal cell of prostate epithelium,RA
0.0,0,ALDH3A2,test,basal cell of prostate epithelium,RA
0.0,0,EEF2,test,basal cell of prostate epithelium,RA
0.0,0,HNRNPA2B1,test,basal cell of prostate epithelium,RA
0.0,0,APP,test,basal cell of prostate epithelium,RA
0.0,0,PEF1,test,basal cell of prostate epithelium,RA
0.0,0,ARG2,test,basal cell of prostate epithelium,RA
0.0,0,CTNNB1,test,basal cell of prostate epithelium,RA
0.0,0,PHYH,test,basal cell of prostate epithelium,RA
0.0,0,HBB,test,basal cell of prostate epithelium,RA
0.0,0,INSR,test,basal cell of prostate epithelium,RA
0.0,0,PAK3,test,basal cell of prostate epithelium,RA
0.0,0,NQO1,test,basal cell of prostate epithelium,RA
0.0,0,RNASE1,test,basal cell of prostate epithelium,RA
0.0,0,DYRK1A,test,basal cell of prostate epithelium,RA
0.0,0,PIK3CB,test,basal cell of prostate epithelium,RA
0.0,0,PGK1,test,basal cell of prostate epithelium,RA
0.0,0,ATP6AP1,test,basal cell of prostate epithelium,RA
0.0,0,EEF1A1,test,basal cell of prostate epithelium,RA
0.0,0,KCNJ5,test,basal cell of prostate epithelium,RA
0.0,0,RORA,test,basal cell of prostate epithelium,RA
0.0,0,RIPK4,test,basal cell of prostate epithelium,RA
0.0,0,SORD,test,basal cell of prostate epithelium,RA
0.0,0,CADPS2,test,basal cell of prostate epithelium,RA
0.0,0,ERBB4,test,basal cell of prostate epithelium,RA
0.0,0,FGFR2,test,basal cell of prostate epithelium,RA
0.0,0,COX5B,test,basal cell of prostate epithelium,RA
0.0,0,TPI1,test,basal cell of prostate epithelium,RA
0.0,0,RANBP1,test,basal cell of prostate epithelium,RA
0.0,0,PLAUR,test,basal cell of prostate epithelium,RA
0.0,0,SDHD,test,basal cell of prostate epithelium,RA
0.0,0,FRK,test,basal cell of prostate epithelium,RA
0.0,0,ECHS1,test,basal cell of prostate epithelium,RA
0.0,0,NCOA2,test,basal cell of prostate epithelium,RA
0.0,0,RPL14,test,basal cell of prostate epithelium,RA
0.0,0,SLC7A1,test,basal cell of prostate epithelium,RA
0.0,0,IGFBP3,test,basal cell of prostate epithelium,RA
0.0,0,ACTN1,test,basal cell of prostate epithelium,RA
0.0,0,EGLN1,test,basal cell of prostate epithelium,RA
0.0,0,RPL18,test,basal cell of prostate epithelium,RA
0.0,0,ALDH6A1,test,basal cell of prostate epithelium,RA
0.0,0,EPOR,test,basal cell of prostate epithelium,RA
0.0,0,SRI,test,basal cell of prostate epithelium,RA
0.0,0,SERPINA5,test,basal cell of prostate epithelium,RA
0.0,0,ACTG1,test,basal cell of prostate epithelium,RA
0.0,0,ARG2,test,basal cell,RA
0.0,0,PEBP1,test,basal cell,RA
0.0,0,PHGDH,test,basal cell,RA
0.0,0,TRPV4,test,basal cell,RA
0.0,0,COX7B,test,basal cell,RA
0.0,0,ANXA1,test,basal cell,RA
0.0,0,MGST2,test,basal cell,RA
0.0,0,CACNB4,test,basal cell,RA
0.0,0,RPL18,test,basal cell,RA
0.0,0,PLK2,test,basal cell,RA
0.0,0,HGS,test,basal cell,RA
0.0,0,RPL10,test,basal cell,RA
1.0,0,DDB1,test,basal cell,RA
0.0,0,S100A6,test,basal cell,RA
0.0,0,KRT1,test,basal cell,RA
0.0,0,SERPINF1,test,basal cell,RA
0.0,0,KCNJ2,test,basal cell,RA
1.0,0,CX3CL1,test,basal cell,RA
0.0,0,CCND1,test,basal cell,RA
0.0,0,SLC2A1,test,basal cell,RA
0.0,0,ATP6V0A1,test,basal cell,RA
0.0,0,GAPDH,test,basal cell,RA
1.0,0,POLE3,test,basal cell,RA
0.0,0,PKM,test,basal cell,RA
0.0,0,EBP,test,basal cell,RA
0.0,0,SLC7A8,test,basal cell,RA
0.0,0,EPAS1,test,basal cell,RA
0.0,0,IGFBP3,test,basal cell,RA
0.0,0,PLIN3,test,basal cell,RA
0.0,0,PRDX2,test,basal cell,RA
